t (sec),PT1 (psi),PT2 (psi),DP (psi),w (RPM),q (GPM),Tm (mNm),Te (mNm),V (V),dt (sec),DP_ref (psi),w_ref (RPM),PT2_ref (psi),q_pred (GPM),w_pred (RPM),g_des (deg),I_des (A),g (deg),I (A),P_f (W),P_t (W),P_e (W),eff_t (),eff_g (),V_measured (V),PT1_measured (psi),PT2_measured (psi),g_measured (deg),I_measured (A),q_measured (GPM),w_measured (RPM)
320.946033,42.9075,35.2896,7.6179,3218.9946,25.9674,107.020892,107.020892,11.0092,0.113,7.892973488,3200,35.12,19.24423861,3004.364875,4.394335576,2.095897411,4.2263,2.0745,80.50264809,36.0759214,14.8385854,0.44813335,0.633070051,11.19236513,43.01297349,35.4076453,4.2263,2.143755266,25.57915578,3219.39851
321.193354,43.0333,35.2774,7.7559,3218.9946,26.0003,106.4195456,106.4195456,11.0449,0.116,7.896602052,3200,35.12,19.24423861,3004.364875,4.394335576,2.095897411,4.2263,2.0616,82.16541124,35.87321214,14.77016584,0.436597488,0.634740088,11.17543935,43.01660205,35.4173706,4.2263,2.142146076,25.59422771,3217.087461
321.415841,43.0419,35.3989,7.643,3223.6042,26.0003,107.0069072,107.0069072,11.063,0.115,7.89646209,3200,35.12,19.24423861,3004.364875,4.394335576,2.095897411,4.2263,2.0742,80.88852168,36.1228612,14.9468746,0.446575861,0.635245211,11.16179563,43.01646209,35.42478685,4.2263,2.140764286,25.60975995,3215.308025
321.653344,42.7951,35.187,7.6081,3223.6042,26.1092,106.1305264,106.1305264,11.1408,0.116,7.892771829,3200,35.12,19.30181029,3009.457114,4.426708572,2.099241113,4.2263,2.0554,80.83094692,35.82701691,14.89880032,0.443233913,0.639148952,11.15343552,43.01277183,35.42785195,4.2263,2.139682209,25.625675,3218.514914
321.906082,42.9362,35.2395,7.6967,3241.965,26.1092,111.449412,111.449412,11.0254,0.113,7.886261057,3200,35.12,19.30181029,3009.457114,4.426708572,2.099241113,4.2263,2.1695,81.83720255,37.83682801,15.9196053,0.462342637,0.632177869,11.15159147,43.00626106,35.42510314,4.2263,2.139179582,25.64189512,3223.842638
322.129903,42.6588,34.9688,7.69,3241.965,25.8973,107.253972,107.253972,11.2022,0.114,7.877698058,3200,35.12,19.30181029,3009.457114,4.426708572,2.099241113,4.2263,2.0795,81.09754267,36.41248545,15.2949749,0.448996163,0.639752399,11.15675747,42.99769806,35.41578369,4.2263,2.139695037,25.65834716,3228.950843
322.360894,42.9704,35.303,7.6674,3254.7651,25.8973,106.6805952,106.6805952,11.1431,0.113,7.867364124,3200,35.12,19.33781263,3013.717627,4.457611926,2.110645594,4.2263,2.0672,80.84295113,36.36082245,15.03501632,0.449771093,0.633511972,11.16870826,42.98736412,35.39962346,4.2263,2.141751115,25.67496536,3235.763138
322.639913,42.7945,35.1527,7.6418,3254.7651,26.272,103.0958248,103.0958248,11.1352,0.115,7.854957426,3200,35.12,19.33781263,3013.717627,4.457611926,2.110645594,4.2263,1.9903,81.72008326,35.13899575,14.16238856,0.429992168,0.630706373,11.1866122,42.97495743,35.37668797,4.2263,2.145747795,25.69169084,3244.866413
322.837063,42.8085,35.176,7.6325,3247.2492,26.272,107.4031432,107.4031432,11.093,0.112,7.840002115,3200,35.12,19.33781263,3013.717627,4.457611926,2.110645594,4.2263,2.0827,81.6138019,36.52256135,15.1033911,0.447504717,0.63257861,11.2091857,42.96000212,35.3476239,4.2263,2.151627992,25.7084704,3252.570344
323.070374,42.7743,35.0159,7.7584,3247.2492,25.9574,106.2424048,106.2424048,11.1762,0.113,7.822333704,3200,35.12,19.31945994,3019.031625,4.481017211,2.127053931,4.2263,2.0578,82.05806801,36.12785094,14.99838436,0.440271771,0.636583239,11.23475697,42.9423337,35.31394751,4.2263,2.158696898,25.72525822,3254.791348
323.319562,42.7474,35.1582,7.5892,3257.426,25.9574,107.4590824,107.4590824,11.1677,0.113,7.802245081,3200,35.12,19.31945994,3019.031625,4.481017211,2.127053931,4.2263,2.0839,80.14758763,36.65610398,15.27237003,0.457357546,0.634883894,11.26135172,42.92224508,35.27784874,4.2263,2.165818045,25.74201858,3251.684016
323.537554,42.7175,35.088,7.6295,3257.426,25.9503,102.592372,102.592372,11.1742,0.112,7.78033716,3200,35.12,19.31945994,3019.031625,4.481017211,2.127053931,4.2263,1.9795,80.58057838,34.99598704,14.1193289,0.434298037,0.632053294,11.28697487,42.90033716,35.24164016,4.2263,2.171827615,25.75872501,3248.796913
323.774879,42.8476,35.124,7.7236,3253.4362,25.9503,103.4501064,103.4501064,11.1091,0.115,7.757334184,3200,35.12,19.26245921,3025.139208,4.4929383,2.136722578,4.2263,1.9979,81.64279487,35.24535212,14.19487089,0.43170193,0.62972476,11.30997037,42.87733418,35.20734833,4.2263,2.175814387,25.77535503,3251.323458
324.023981,42.9069,35.1698,7.7371,3253.4362,25.6976,107.5662992,107.5662992,11.1274,0.115,7.734073196,3200,35.12,19.26245921,3025.139208,4.4929383,2.136722578,4.2263,2.0862,80.99867628,36.64773506,15.21398188,0.452448568,0.63343565,11.32919834,42.8540732,35.17659719,4.2263,2.177155561,25.79188371,3256.59163
324.245444,42.6588,34.9444,7.7144,3245.9267,25.6976,108.8808704,108.8808704,11.1716,0.113,7.711680906,3200,35.12,19.26245921,3025.139208,4.4929383,2.136722578,4.2263,2.1144,80.74493014,37.00998506,15.62123104,0.458356766,0.63823941,11.34399245,42.83168091,35.15059259,4.2263,2.175548553,25.80827729,3257.524188
324.484699,42.8177,35.1338,7.6839,3245.9267,26.3321,107.0488616,107.0488616,11.0626,0.11,7.691579712,3200,35.12,19.21794122,3031.443997,4.495655066,2.148957137,4.2263,2.0751,82.38925044,36.38726209,14.95600126,0.441650602,0.630880147,11.35407865,42.81157971,35.13000713,4.2263,2.1712139,25.8244871,3252.667734
324.728487,42.734,35.2267,7.5073,3249.8979,26.3321,105.202868,105.202868,11.2035,0.117,7.675076173,3200,35.12,19.21794122,3031.443997,4.495655066,2.148957137,4.2263,2.0355,80.36643049,35.80353551,14.80472425,0.445503618,0.636940568,11.35954822,42.79507617,35.11483553,4.2263,2.165041873,25.84044765,3247.096128
324.954574,42.5642,34.7966,7.7676,3249.8979,25.7595,106.4055608,106.4055608,11.1383,0.117,7.662839591,3200,35.12,19.21794122,3031.443997,4.495655066,2.148957137,4.2263,2.0613,81.5355424,36.21284616,14.95937779,0.444135712,0.634011966,11.360851,42.78283959,35.10449104,4.2263,2.158383074,25.85608264,3245.408848
325.192157,42.6698,35.1045,7.5653,3249.4562,25.7595,106.7039032,106.7039032,11.1136,0.112,7.654575387,3200,35.12,19.21451263,3037.565631,4.493836091,2.157360512,4.2263,2.0677,79.26873644,36.30944503,14.97959072,0.45805505,0.632881904,11.35879076,42.77457539,35.0979985,4.2263,2.152580088,25.87131415,3247.617949
325.440983,42.8733,35.1747,7.6986,3249.4562,25.8902,107.0628464,107.0628464,11.1393,0.115,7.648994113,3200,35.12,19.21451263,3037.565631,4.493836091,2.157360512,4.2263,2.0754,81.17216238,36.43158703,15.11850322,0.448818732,0.634573048,11.35444726,42.76899411,35.09401241,4.2263,2.148590883,25.88606617,3250.345976
325.664362,42.7792,35.1155,7.6637,3252.1086,25.8902,105.9394008,105.9394008,11.1724,0.111,7.644326707,3200,35.12,19.21451263,3037.565631,4.493836091,2.157360512,4.2263,2.0513,80.77911775,36.07872401,14.91794412,0.446634291,0.635220473,11.34897523,42.76432671,35.09103959,4.2263,2.1468692,25.90026152,3250.893451
325.896566,42.8507,35.245,7.6057,3252.1086,26.4191,107.8693032,107.8693032,11.1334,0.11,7.639283138,3200,35.12,19.23759961,3042.384794,4.490685241,2.168773628,4.2263,2.0927,81.76277908,36.7359716,15.29886618,0.449299449,0.634224853,11.3434189,42.75928314,35.08809023,4.2263,2.147412971,25.91381944,3250.126238
326.141083,42.7786,35.1674,7.6112,3246.8083,26.4191,105.692336,105.692336,11.09,0.118,7.633723223,3200,35.12,19.23759961,3042.384794,4.490685241,2.168773628,4.2263,2.046,81.82598558,35.9359195,14.69014,0.439174906,0.631405577,11.33862229,42.75372322,35.08519371,4.2263,2.149871269,25.92665948,3250.271935
326.367644,42.6521,34.9572,7.6949,3246.8083,25.8741,106.2703744,106.2703744,11.1584,0.114,7.628540351,3200,35.12,19.23759961,3042.384794,4.490685241,2.168773628,4.2263,2.0584,81.08004133,36.13245543,14.96845056,0.445639332,0.63567367,11.33513455,42.74854035,35.08330097,4.2263,2.153667237,25.93871173,3250.846093
326.600732,42.6155,34.9585,7.657,3252.551,25.8741,106.0372944,106.0372944,11.1579,0.113,7.624905198,3200,35.12,19.26220173,3045.021366,4.486842056,2.179300028,4.2263,2.0534,80.65347606,36.11697516,14.91163186,0.447804322,0.634372944,11.3331258,42.7449052,35.08355935,4.2263,2.158103881,25.94992704,3249.795437
326.854619,42.7804,35.1112,7.6692,3252.551,26.314,105.2821152,105.2821152,11.1654,0.11,7.623374514,3200,35.12,19.26220173,3045.021366,4.486842056,2.179300028,4.2263,2.0372,82.16435653,35.85975633,14.74615288,0.436439325,0.634308629,11.33246107,42.74337451,35.08633171,4.2263,2.162447209,25.96027964,3248.143729
327.067999,42.6576,35.1204,7.5372,3252.9936,26.314,103.3708592,103.3708592,11.0913,0.117,7.623485532,3200,35.12,19.26220173,3045.021366,4.486842056,2.179300028,4.2263,1.9962,80.65343526,35.21356154,14.14045306,0.436603369,0.628747905,11.33289104,42.74348553,35.0907441,4.2263,2.165999265,25.96976429,3249.079973
327.309675,42.7969,35.1814,7.6155,3252.9936,25.8393,105.925416,105.925416,11.1497,0.115,7.6240796,3200,35.12,19.27781217,3045.925807,4.483841078,2.190672569,4.2263,2.051,80.07854408,36.0837782,14.8680347,0.450604823,0.633748345,11.33414822,42.7440796,35.09520509,4.2263,2.16814596,25.9783948,3252.355167
327.562053,42.7835,35.1326,7.6509,3258.7583,25.8393,104.3264872,104.3264872,11.1475,0.11,7.623982826,3200,35.12,19.27781217,3045.925807,4.483841078,2.190672569,4.2263,2.0167,80.47643592,35.6020784,14.48116325,0.442391341,0.631456484,11.33591187,42.74398283,35.0983886,4.2263,2.168402015,25.98620384,3254.552218
327.780675,42.8745,35.1002,7.7743,3258.7583,26.2116,102.8114672,102.8114672,11.1654,0.11,7.622603061,3200,35.12,19.27781217,3045.925807,4.483841078,2.190672569,4.2263,1.9842,83.04294919,35.08506817,14.15438668,0.422493041,0.631447731,11.33781265,42.74260306,35.09986812,4.2263,2.16649106,25.99323876,3254.935679
328.012187,42.7126,35.0568,7.6558,3248.1318,26.2116,106.2424048,106.2424048,11.1394,0.118,7.620238978,3200,35.12,19.29004445,3046.491867,4.481719488,2.203274943,4.2263,2.0578,81.69183232,36.13767046,14.92265732,0.442365772,0.634314748,11.33954654,42.74023898,35.10007432,4.2263,2.162406896,25.9995545,3255.691825
328.266823,42.8183,35.1961,7.6222,3248.1318,26.0179,107.184048,107.184048,11.1227,0.111,7.617953405,3200,35.12,19.29004445,3046.491867,4.481719488,2.203274943,4.2263,2.078,80.70787086,36.45796434,15.1129706,0.451727495,0.633962181,11.3409684,42.73795341,35.09980843,4.2263,2.156431245,26.00520987,3256.226443
328.481214,42.825,35.1075,7.7175,3258.3139,26.0179,106.0792488,106.0792488,11.1943,0.115,7.617065006,3200,35.12,19.29004445,3046.491867,4.481719488,2.203274943,4.2263,2.0543,81.78643549,36.1952828,14.99645049,0.442558507,0.635343854,11.34206917,42.73706501,35.09979804,4.2263,2.149178043,26.01026752,3253.746291
328.722662,42.8244,35.1087,7.7157,3258.3139,25.902,104.8718944,104.8718944,11.1246,0.115,7.618642462,3200,35.12,19.30931344,3048.004057,4.479599106,2.213105566,4.2263,2.0284,81.40182667,35.78332161,14.56513864,0.439588681,0.630604919,11.34291263,42.73864246,35.10055386,4.2263,2.141606397,26.01479309,3250.44156
328.971013,42.8287,34.9743,7.8544,3245.486,25.902,102.2101208,102.2101208,11.1468,0.112,7.623281274,3200,35.12,19.30931344,3048.004057,4.479599106,2.213105566,4.2263,1.9713,82.9645813,34.7377959,13.97368684,0.418706337,0.632558465,11.34360865,42.74328127,35.10233052,4.2263,2.134827821,26.01885131,3251.583907
329.195769,42.7493,34.9725,7.7768,3245.486,26.0392,103.3988288,103.3988288,11.1966,0.111,7.631061437,3200,35.12,19.30931344,3048.004057,4.479599106,2.213105566,4.2263,1.9968,82.52507282,35.14179792,14.35737088,0.425831771,0.636204526,11.3442874,42.75106144,35.10493605,4.2263,2.129715505,26.0225006,3255.056619
329.427131,42.5501,34.9071,7.643,3258.3139,26.0392,104.9418184,104.9418184,11.222,0.115,7.641457069,3200,35.12,19.32874581,3050.680608,4.478067663,2.225348763,4.2263,2.0299,81.00954196,35.80718036,14.7795378,0.442011885,0.636172342,11.34509042,42.76145707,35.10747743,4.2263,2.12656734,26.02578893,3253.653592
329.679686,42.7456,35.0574,7.6882,3258.3139,25.9043,101.9350864,101.9350864,11.1309,0.11,7.653129547,3200,35.12,19.32874581,3050.680608,4.478067663,2.225348763,4.2263,1.9654,81.09918052,34.78125384,13.87667086,0.428873062,0.628978787,11.34623226,42.77312955,35.10835461,4.2263,2.125063347,26.02875242,3248.954312
329.894243,42.6368,34.9096,7.7272,3245.9267,25.9043,108.6617752,108.6617752,11.1152,0.117,7.663871343,3200,35.12,19.32874581,3050.680608,4.478067663,2.225348763,4.2263,2.1097,81.53863865,36.93551183,15.44973744,0.452981708,0.634883241,11.34800043,42.78387134,35.10569312,4.2263,2.124510877,26.03141593,3249.543856
330.135805,42.5458,34.9481,7.5977,3245.9267,25.8339,103.944236,103.944236,11.0556,0.11,7.6710178,3200,35.12,19.3306174,3053.916441,4.476274998,2.236488307,4.2263,2.0085,79.86178084,35.33196058,14.2051726,0.442413883,0.628472698,11.35053404,42.7910178,35.09801893,4.2263,2.124205485,26.03379325,3254.602
330.380443,42.3491,34.7238,7.6253,3231.4213,25.8339,106.4335304,106.4335304,11.0142,0.111,7.672064725,3200,35.12,19.3306174,3053.916441,4.476274998,2.236488307,4.2263,2.0619,80.17193677,36.0164305,14.71017898,0.449239871,0.63055052,11.35349618,42.79206473,35.08468998,4.2263,2.123741591,26.03588604,3253.877323
330.598648,42.5214,34.8711,7.6503,3231.4213,25.9751,107.114124,107.114124,10.7544,0.114,7.664968371,3200,35.12,19.3306174,3053.916441,4.476274998,2.236488307,4.2263,2.0765,80.89260531,36.24673905,14.3315116,0.448084703,0.616097122,11.35584507,42.78496837,35.06581068,4.2263,2.12313518,26.0376827,3244.21441
330.835974,42.6002,35.0556,7.5446,3183.1455,25.9751,109.561464,109.561464,10.7031,0.114,7.64826021,3200,35.12,19.32368994,3057.279216,4.469865744,2.238795922,4.2263,2.129,79.69830582,36.52102305,14.7868999,0.458240896,0.623939255,11.35569191,42.76826021,35.04193493,4.2263,2.122759905,26.03915868,3231.896043
331.084993,42.6136,34.8741,7.7395,3183.1455,25.7011,108.4007256,108.4007256,10.7368,0.115,7.621502621,3200,35.12,19.32368994,3057.279216,4.469865744,2.238795922,4.2263,2.1041,81.0365397,36.13410458,14.59130088,0.445898908,0.625207159,11.35024886,42.74150262,35.01409832,4.2263,2.123241233,26.04027928,3218.636128
331.307233,42.5043,34.8919,7.6124,3168.5141,25.7011,106.0372944,106.0372944,10.7375,0.114,7.585956887,3200,35.12,19.32368994,3057.279216,4.469865744,2.238795922,4.2263,2.0534,79.61559134,35.18381265,14.0483825,0.441921137,0.626662685,11.33618236,42.70595689,34.98411177,4.2263,2.125333496,26.04100266,3199.917998
331.546097,42.2819,34.8381,7.4438,3168.5141,25.7533,108.2375696,108.2375696,10.7603,0.114,7.544665218,3200,35.12,19.34701203,3057.846428,4.454574262,2.222724601,4.2263,2.1006,77.8885569,35.91387721,14.60308618,0.461093114,0.629369145,11.31057324,42.66466522,34.95446433,4.2263,2.129681233,26.04128058,3178.77285
331.797908,42.5446,34.6951,7.8495,3174.0925,25.7533,109.2910912,109.2910912,10.7799,0.115,7.501553892,3200,35.12,19.34701203,3057.846428,4.454574262,2.222724601,4.2263,2.1232,82.43340035,36.32728645,14.88788368,0.440686497,0.63004661,11.27209358,42.62155389,34.9276261,4.2263,2.136532571,26.04105728,3166.312919
332.01992,42.5904,34.9193,7.6711,3174.0925,25.2109,105.1469288,105.1469288,10.7748,0.115,7.460232663,3200,35.12,19.34701203,3057.846428,4.454574262,2.222724601,4.2263,2.0343,78.74080966,34.94980753,13.91917564,0.443858879,0.627161555,11.22177188,42.58023266,34.90522879,4.2263,2.145616568,26.0402685,3166.594787
332.253442,42.5415,34.8332,7.7083,3175.8129,25.2109,107.5010368,107.5010368,10.7293,0.115,7.423470187,3200,35.12,19.42139484,3050.803202,4.431350381,2.214159641,4.2263,2.0848,79.14876472,35.75165731,14.36844464,0.451702025,0.625661755,11.16301181,42.54347019,34.88768632,4.2263,2.156210344,26.03883961,3172.535649
332.506183,42.1976,34.612,7.5856,3175.8129,25.6976,107.7853944,107.7853944,10.8,0.115,7.393292968,3200,35.12,19.42139484,3050.803202,4.431350381,2.214159641,4.2263,2.0909,79.30517227,35.84622621,14.58172,0.452003636,0.629960874,11.10090068,42.51329297,34.87441313,4.2263,2.167266404,26.03668056,3176.25744
332.729992,42.6546,35.0806,7.574,3174.9526,25.6976,106.9229984,106.9229984,10.729,0.114,7.370880112,3200,35.12,19.42139484,3050.803202,4.431350381,2.214159641,4.2263,2.0724,79.17550463,35.54978614,14.2347796,0.448999805,0.625454666,11.04111764,42.49088011,34.86427323,4.2263,2.177596937,26.03368178,3176.246205
332.966003,42.5825,35.1741,7.4084,3174.9526,25.7254,105.6550432,105.6550432,10.7257,0.116,7.356261174,3200,35.12,19.5060542,3036.579529,4.403796383,2.209800602,4.2263,2.0452,77.40803791,35.12821607,13.93620164,0.453805794,0.62446102,10.98882662,42.47626117,34.85609857,4.2263,2.186125324,26.02971777,3175.180278
333.218943,42.5794,35.0715,7.5079,3181.4172,25.7254,108.9741024,108.9741024,10.7503,0.113,7.348583258,3200,35.12,19.5060542,3036.579529,4.403796383,2.209800602,4.2263,2.1164,78.52147645,36.30551007,14.75193492,0.462364078,0.626679941,10.94779382,42.46858326,34.84954228,4.2263,2.192084676,26.0246586,3175.110689
333.437001,42.6228,35.0635,7.5593,3181.4172,25.501,105.8042144,105.8042144,10.8323,0.112,7.346867445,3200,35.12,19.5060542,3036.579529,4.403796383,2.209800602,4.2263,2.0484,78.4067078,35.24943896,14.18888332,0.449571726,0.629481886,10.91989476,42.46686745,34.84582555,4.2263,2.195112374,26.01838334,3176.4443
333.670566,42.8397,35.1032,7.7365,3195.2966,25.501,105.925416,105.925416,10.8658,0.115,7.350509159,3200,35.12,19.54841961,3021.58905,4.374932065,2.20621539,4.2263,2.051,80.37233867,35.44377517,14.2857558,0.440994697,0.628763604,10.90516809,42.47050916,34.84745477,4.2263,2.195274943,26.01079003,3179.459197
333.923443,42.6466,35.0055,7.6411,3195.2966,25.656,103.9162664,103.9162664,10.8022,0.115,7.359396785,3200,35.12,19.54841961,3021.58905,4.374932065,2.20621539,4.2263,2.0079,79.79617907,34.77149226,13.68973738,0.43575385,0.623779308,10.90233053,42.47939678,34.85700552,4.2263,2.19298013,26.00180065,3184.559744
334.145714,42.6265,34.9615,7.665,3195.2966,25.656,110.5357384,110.5357384,10.9135,0.111,7.373807611,3200,35.12,19.54841961,3021.58905,4.374932065,2.20621539,4.2263,2.1499,80.06290662,36.98643827,15.46293365,0.461967218,0.634365858,10.90938004,42.49380761,34.87585793,4.2263,2.188790093,25.99136313,3191.046182
334.375007,42.8427,35.2169,7.6258,3195.2966,25.5605,104.969788,104.969788,10.8312,0.112,7.393976582,3200,35.12,19.55132913,3010.741131,4.349929416,2.209206364,4.2263,2.0305,79.32903698,35.12401184,13.9927516,0.442763623,0.626145775,10.92401282,42.51397658,34.9034737,4.2263,2.183315213,25.97945329,3196.195999
334.62768,42.7468,35.19,7.5568,3200.5324,25.5605,102.9606384,102.9606384,10.8135,0.113,7.419586221,3200,35.12,19.55132913,3010.741131,4.349929416,2.209206364,4.2263,1.9874,78.5618531,34.50818139,13.4907499,0.439248567,0.622772602,10.94385298,42.53958622,34.9375074,4.2263,2.177225998,25.96607716,3197.571352
334.846079,42.5318,34.9792,7.5526,3200.5324,25.839,108.7037296,108.7037296,10.8435,0.11,7.449613007,3200,35.12,19.55132913,3010.741131,4.349929416,2.209206364,4.2263,2.1106,79.37063393,36.43302992,14.8862911,0.459024051,0.628174246,10.96654391,42.56961301,34.97469373,4.2263,2.171179151,25.95127206,3196.778127
335.08069,42.9356,35.2853,7.6503,3194.4255,25.839,109.0440264,109.0440264,10.743,0.117,7.482389103,3200,35.12,19.53061637,3005.284183,4.335528898,2.208984404,4.2263,2.1179,80.46875772,36.47734836,14.7525997,0.453310693,0.623745988,10.98975864,42.6023891,35.01181792,4.2263,2.165671531,25.93510725,3197.386578
335.331695,42.8672,35.2163,7.6509,3194.4255,25.9149,107.4311128,107.4311128,10.7987,0.109,7.51577443,3200,35.12,19.53061637,3005.284183,4.335528898,2.208984404,4.2263,2.0833,80.71189194,35.93779738,14.49693171,0.445260252,0.625996398,11.01123897,42.63577443,35.04625941,4.2263,2.16107739,25.91768609,3198.982855
